,user_id,event_type,event_time,item_category,price
1338,30,click,2025-09-06 05:43:00,Food,0
1339,144,view,2025-09-29 22:35:00,Food,0
1340,168,view,2025-09-12 13:06:00,Food,0
1341,19,view,2025-09-28 06:38:00,Clothes,0
1342,18,view,2025-09-21 13:27:00,Electronics,0
1343,1,view,2025-09-15 02:19:00,Electronics,0
1344,78,click,2025-09-12 23:01:00,Food,0
1345,115,click,2025-09-03 07:23:00,Food,0
1346,175,click,2025-09-08 08:55:00,Clothes,0
1347,194,view,2025-09-01 23:52:00,Electronics,0
1348,113,view,2025-09-17 03:18:00,Food,0
1349,114,view,2025-09-29 01:43:00,Food,0
1350,166,view,2025-09-06 20:31:00,Clothes,0
1351,179,view,2025-09-06 18:50:00,Electronics,0
1352,63,click,2025-09-06 23:31:00,Food,0
1353,132,view,2025-09-10 15:12:00,Food,0
1354,129,view,2025-09-25 06:10:00,Food,0
1355,8,view,2025-09-05 12:06:00,Food,0
1356,157,view,2025-09-26 14:30:00,Clothes,0
1357,55,view,2025-09-17 03:38:00,Clothes,0
1358,103,click,2025-09-01 19:28:00,Clothes,0
1359,131,view,2025-09-01 06:55:00,Food,0
1360,32,click,2025-09-08 13:45:00,Food,0
1361,10,click,2025-09-04 15:23:00,Food,0
1362,110,click,2025-09-12 11:33:00,Food,0
1363,162,view,2025-09-19 18:20:00,Electronics,0
1364,124,view,2025-09-16 21:48:00,Food,0
1365,87,view,2025-09-05 02:19:00,Food,0
1366,55,click,2025-09-24 08:06:00,Food,0
1367,32,view,2025-09-28 00:32:00,Clothes,0
1368,178,click,2025-09-07 20:48:00,Clothes,0
1369,135,view,2025-09-12 01:35:00,Electronics,0
1370,93,view,2025-09-06 04:26:00,Food,0
1371,8,view,2025-09-11 11:35:00,Clothes,0
1372,65,view,2025-09-08 18:33:00,Food,0
1373,57,view,2025-09-01 22:00:00,Food,0
1374,67,click,2025-09-09 11:47:00,Electronics,0
1375,187,click,2025-09-13 10:27:00,Food,0
1376,72,click,2025-09-27 09:22:00,Clothes,0
1377,54,click,2025-09-28 00:32:00,Food,0
1378,67,click,2025-09-01 09:12:00,Clothes,0
1379,51,view,2025-09-14 23:40:00,Electronics,0
1380,97,click,2025-09-14 22:15:00,Electronics,0
1381,92,view,2025-09-24 04:07:00,Electronics,0
1382,8,view,2025-09-11 11:38:00,Clothes,0
1383,162,click,2025-09-17 17:01:00,Food,0
1384,35,view,2025-09-22 13:34:00,Clothes,0
1385,96,view,2025-09-11 06:40:00,Clothes,0
1386,88,view,2025-09-18 18:19:00,Food,0
1387,78,view,2025-09-02 09:02:00,Clothes,0
1388,32,purchase,2025-09-29 04:38:00,Electronics,437
1389,120,view,2025-09-25 20:05:00,Clothes,0
1390,46,view,2025-09-12 20:30:00,Food,0
1391,144,view,2025-09-22 10:46:00,Electronics,0
1392,196,view,2025-09-24 23:27:00,Food,0
1393,165,purchase,2025-09-28 15:11:00,Food,253
1394,182,view,2025-09-21 11:53:00,Clothes,0
1395,142,view,2025-09-16 16:32:00,Food,0
1396,55,click,2025-09-17 09:38:00,Clothes,0
1397,176,purchase,2025-09-11 16:49:00,Food,455
1398,7,click,2025-09-07 14:49:00,Food,0
1399,74,click,2025-09-17 18:34:00,Food,0
1400,7,view,2025-09-23 20:02:00,Electronics,0
1401,161,view,2025-09-12 18:32:00,Clothes,0
1402,151,view,2025-09-11 21:41:00,Food,0
1403,85,click,2025-09-07 18:25:00,Food,0
1404,147,view,2025-09-17 21:35:00,Food,0
1405,112,view,2025-09-02 20:49:00,Clothes,0
1406,125,view,2025-09-03 01:48:00,Food,0
1407,147,view,2025-09-25 22:39:00,Clothes,0
1408,36,view,2025-09-07 06:13:00,Clothes,0
1409,29,purchase,2025-09-28 03:53:00,Electronics,40
1410,188,view,2025-09-03 11:34:00,Clothes,0
1411,82,click,2025-09-23 13:20:00,Clothes,0
1412,2,click,2025-09-06 10:38:00,Food,0
1413,129,view,2025-09-20 16:43:00,Clothes,0
1414,47,view,2025-09-22 18:48:00,Clothes,0
1415,197,view,2025-09-23 09:08:00,Food,0
1416,148,view,2025-09-20 21:19:00,Electronics,0
1417,11,click,2025-09-11 07:03:00,Food,0
1418,130,view,2025-09-17 07:50:00,Food,0
1419,195,view,2025-09-27 14:53:00,Food,0
1420,119,view,2025-09-04 01:55:00,Electronics,0
1421,140,purchase,2025-09-27 16:18:00,Clothes,30
1422,20,click,2025-09-15 06:33:00,Electronics,0
1423,5,click,2025-09-06 03:56:00,Food,0
1424,37,click,2025-09-26 07:56:00,Clothes,0
1425,166,view,2025-09-24 22:37:00,Food,0
1426,137,click,2025-09-17 20:04:00,Electronics,0
1427,53,view,2025-09-02 04:12:00,Food,0
1428,172,click,2025-09-11 18:43:00,Food,0
1429,99,click,2025-09-23 10:46:00,Food,0
1430,86,view,2025-09-01 02:05:00,Electronics,0
1431,108,click,2025-09-01 19:59:00,Clothes,0
1432,24,purchase,2025-09-27 23:40:00,Clothes,80
1433,81,view,2025-09-12 08:55:00,Clothes,0
1434,158,click,2025-09-02 21:11:00,Electronics,0
1435,120,view,2025-09-23 12:37:00,Electronics,0
1436,59,view,2025-09-20 11:02:00,Clothes,0
1437,128,view,2025-09-07 09:02:00,Food,0
1438,114,view,2025-09-20 04:41:00,Food,0
1439,115,purchase,2025-09-21 12:10:00,Electronics,262
1440,14,click,2025-09-16 16:52:00,Clothes,0
1441,9,click,2025-09-05 03:55:00,Food,0
1442,40,view,2025-09-29 10:30:00,Clothes,0
1443,194,purchase,2025-09-27 13:50:00,Electronics,332
1444,25,view,2025-09-09 23:20:00,Food,0
1445,103,click,2025-09-16 09:04:00,Clothes,0
1446,22,view,2025-09-14 02:42:00,Electronics,0
1447,4,view,2025-09-02 18:45:00,Clothes,0
1448,154,click,2025-09-17 05:33:00,Food,0
1449,186,view,2025-09-04 11:44:00,Electronics,0
1450,29,view,2025-09-18 03:31:00,Electronics,0
1451,109,view,2025-09-24 11:19:00,Electronics,0
1452,98,view,2025-09-01 20:41:00,Clothes,0
1453,37,view,2025-09-24 23:10:00,Food,0
1454,75,view,2025-09-27 17:17:00,Electronics,0
1455,70,view,2025-09-16 13:03:00,Food,0
1456,146,view,2025-09-09 05:10:00,Electronics,0
1457,128,click,2025-09-21 02:55:00,Electronics,0
1458,85,view,2025-09-19 10:31:00,Clothes,0
1459,42,purchase,2025-09-29 10:08:00,Electronics,481
1460,100,click,2025-09-17 03:47:00,Electronics,0
1461,41,view,2025-09-09 14:15:00,Food,0
1462,166,click,2025-09-15 22:33:00,Clothes,0
1463,34,click,2025-09-04 01:23:00,Food,0
1464,17,purchase,2025-09-04 09:37:00,Clothes,242
1465,165,view,2025-09-01 02:43:00,Food,0
1466,153,view,2025-09-26 01:18:00,Clothes,0
1467,122,click,2025-09-13 01:39:00,Electronics,0
1468,76,click,2025-09-21 20:30:00,Electronics,0
1469,87,click,2025-09-21 17:50:00,Food,0
1470,117,view,2025-09-21 11:22:00,Clothes,0
1471,106,click,2025-09-22 13:38:00,Clothes,0
1472,86,purchase,2025-09-19 15:51:00,Electronics,51
1473,27,view,2025-09-19 07:39:00,Clothes,0
1474,57,view,2025-09-02 13:31:00,Clothes,0
1475,31,view,2025-09-17 10:34:00,Electronics,0
1476,134,click,2025-09-05 13:50:00,Food,0
1477,168,click,2025-09-22 19:52:00,Electronics,0
1478,98,click,2025-09-29 01:46:00,Electronics,0
1479,12,view,2025-09-16 08:47:00,Electronics,0
1480,53,view,2025-09-27 09:35:00,Food,0
1481,199,view,2025-09-06 08:35:00,Clothes,0
1482,138,view,2025-09-03 15:37:00,Electronics,0
1483,173,click,2025-09-21 11:33:00,Food,0
1484,145,purchase,2025-09-13 02:54:00,Clothes,289
1485,154,purchase,2025-09-04 04:40:00,Food,65
1486,190,purchase,2025-09-18 03:30:00,Food,89
1487,122,view,2025-09-24 10:42:00,Clothes,0
1488,46,view,2025-09-27 00:59:00,Clothes,0
1489,64,click,2025-09-16 14:12:00,Food,0
1490,130,purchase,2025-09-06 07:50:00,Clothes,80
1491,54,view,2025-09-15 16:31:00,Clothes,0
1492,107,view,2025-09-13 01:01:00,Clothes,0
1493,193,view,2025-09-21 13:24:00,Clothes,0
1494,51,click,2025-09-06 18:07:00,Clothes,0
1495,181,view,2025-09-13 20:58:00,Clothes,0
1496,36,view,2025-09-12 19:35:00,Food,0
1497,115,view,2025-09-12 00:12:00,Clothes,0
1498,26,view,2025-09-15 18:18:00,Clothes,0
1499,29,click,2025-09-27 14:50:00,Clothes,0
1500,149,view,2025-09-29 19:48:00,Food,0
1501,11,click,2025-09-02 13:28:00,Clothes,0
1502,40,click,2025-09-05 07:12:00,Food,0
1503,11,click,2025-09-20 00:50:00,Electronics,0
1504,164,view,2025-09-07 20:55:00,Food,0
1505,113,purchase,2025-09-05 10:46:00,Electronics,205
1506,187,view,2025-09-24 13:24:00,Clothes,0
1507,39,purchase,2025-09-29 16:23:00,Clothes,233
1508,54,purchase,2025-09-04 16:15:00,Food,167
1509,98,view,2025-09-09 12:24:00,Food,0
1510,55,view,2025-09-20 11:18:00,Food,0
1511,111,view,2025-09-28 00:42:00,Food,0
1512,152,view,2025-09-07 08:16:00,Clothes,0
1513,150,view,2025-09-10 04:13:00,Food,0
1514,69,view,2025-09-09 09:12:00,Electronics,0
1515,56,view,2025-09-26 00:53:00,Food,0
1516,33,view,2025-09-20 01:11:00,Electronics,0
1517,36,view,2025-09-02 09:23:00,Clothes,0
1518,148,view,2025-09-14 21:19:00,Food,0
1519,81,view,2025-09-22 17:19:00,Clothes,0
1520,190,view,2025-09-08 05:58:00,Food,0
1521,109,view,2025-09-10 21:07:00,Food,0
1522,154,view,2025-09-03 13:12:00,Clothes,0
1523,194,click,2025-09-06 04:18:00,Clothes,0
1524,73,view,2025-09-13 20:59:00,Electronics,0
1525,40,view,2025-09-03 09:59:00,Clothes,0
1526,17,view,2025-09-11 08:07:00,Electronics,0
1527,129,click,2025-09-01 00:51:00,Electronics,0
1528,61,click,2025-09-02 11:59:00,Electronics,0
1529,171,click,2025-09-04 01:10:00,Clothes,0
1530,104,click,2025-09-14 21:55:00,Food,0
1531,42,view,2025-09-20 18:51:00,Food,0
1532,25,view,2025-09-12 04:00:00,Clothes,0
1533,39,view,2025-09-25 05:20:00,Clothes,0
1534,35,purchase,2025-09-16 09:09:00,Food,220
1535,131,click,2025-09-11 15:39:00,Clothes,0
1536,108,click,2025-09-21 08:25:00,Food,0
1537,172,view,2025-09-01 22:34:00,Clothes,0
1538,179,click,2025-09-04 21:40:00,Food,0
1539,102,view,2025-09-03 14:34:00,Clothes,0
1540,98,view,2025-09-12 12:33:00,Electronics,0
1541,12,view,2025-09-12 05:27:00,Food,0
1542,19,view,2025-09-16 15:55:00,Clothes,0
1543,101,view,2025-09-23 22:05:00,Electronics,0
1544,44,click,2025-09-29 16:15:00,Food,0
1545,187,view,2025-09-29 08:43:00,Food,0
1546,49,view,2025-09-07 00:51:00,Food,0
1547,189,view,2025-09-07 18:36:00,Clothes,0
1548,17,view,2025-09-26 05:08:00,Clothes,0
1549,74,click,2025-09-07 11:27:00,Food,0
1550,57,click,2025-09-20 19:20:00,Clothes,0
1551,55,click,2025-09-28 19:05:00,Food,0
1552,47,click,2025-09-21 01:40:00,Electronics,0
1553,12,click,2025-09-12 11:33:00,Food,0
1554,62,view,2025-09-23 03:21:00,Electronics,0
1555,80,click,2025-09-20 07:02:00,Clothes,0
1556,83,view,2025-09-02 03:04:00,Clothes,0
1557,8,view,2025-09-29 01:49:00,Clothes,0
1558,149,view,2025-09-15 10:52:00,Clothes,0
1559,81,click,2025-09-06 05:29:00,Food,0
1560,118,click,2025-09-15 08:13:00,Electronics,0
1561,198,view,2025-09-20 08:20:00,Clothes,0
1562,200,click,2025-09-10 11:34:00,Clothes,0
1563,25,purchase,2025-09-02 11:08:00,Clothes,446
1564,89,view,2025-09-03 17:47:00,Electronics,0
1565,12,view,2025-09-06 11:39:00,Clothes,0
1566,143,click,2025-09-10 06:52:00,Food,0
1567,59,view,2025-09-27 04:02:00,Clothes,0
1568,154,click,2025-09-22 02:13:00,Clothes,0
1569,109,view,2025-09-28 09:15:00,Electronics,0
1570,26,view,2025-09-02 13:43:00,Electronics,0
1571,47,click,2025-09-19 04:28:00,Clothes,0
1572,32,click,2025-09-26 09:43:00,Food,0
1573,10,click,2025-09-21 08:15:00,Electronics,0
1574,16,click,2025-09-01 09:37:00,Clothes,0
1575,199,click,2025-09-11 10:29:00,Electronics,0
1576,145,click,2025-09-25 16:11:00,Food,0
1577,151,view,2025-09-21 21:06:00,Food,0
1578,26,view,2025-09-13 05:33:00,Food,0
1579,86,view,2025-09-14 14:00:00,Clothes,0
1580,135,click,2025-09-07 05:05:00,Electronics,0
1581,14,view,2025-09-21 10:18:00,Food,0
1582,79,view,2025-09-12 20:31:00,Clothes,0
1583,117,view,2025-09-12 21:30:00,Clothes,0
1584,7,click,2025-09-15 09:21:00,Clothes,0
1585,137,click,2025-09-02 21:12:00,Food,0
1586,115,view,2025-09-12 20:51:00,Electronics,0
1587,176,click,2025-09-12 00:17:00,Food,0
1588,72,view,2025-09-29 17:54:00,Electronics,0
1589,59,view,2025-09-24 19:41:00,Food,0
1590,82,click,2025-09-12 11:53:00,Clothes,0
1591,116,view,2025-09-13 02:04:00,Electronics,0
1592,167,purchase,2025-09-05 22:13:00,Food,359
1593,146,view,2025-09-10 03:16:00,Food,0
1594,187,view,2025-09-10 13:45:00,Clothes,0
1595,103,purchase,2025-09-18 13:11:00,Clothes,291
1596,17,view,2025-09-11 04:54:00,Clothes,0
1597,14,purchase,2025-09-26 01:54:00,Food,54
1598,159,purchase,2025-09-03 18:53:00,Food,91
1599,152,view,2025-09-23 18:39:00,Clothes,0
1600,108,view,2025-09-18 04:32:00,Food,0
1601,188,view,2025-09-08 17:56:00,Electronics,0
1602,45,view,2025-09-08 03:44:00,Food,0
1603,98,view,2025-09-29 05:25:00,Clothes,0
1604,131,view,2025-09-28 00:58:00,Food,0
1605,37,view,2025-09-09 09:18:00,Food,0
1606,171,view,2025-09-19 02:38:00,Clothes,0
1607,168,purchase,2025-09-02 14:35:00,Clothes,385
1608,183,click,2025-09-19 21:40:00,Food,0
1609,108,click,2025-09-23 00:51:00,Food,0
1610,39,view,2025-09-23 19:13:00,Food,0
1611,15,click,2025-09-09 15:00:00,Electronics,0
1612,120,view,2025-09-13 17:12:00,Clothes,0
1613,4,click,2025-09-15 20:35:00,Food,0
1614,93,purchase,2025-09-28 23:41:00,Clothes,133
1615,153,view,2025-09-11 15:17:00,Clothes,0
1616,141,click,2025-09-12 18:48:00,Electronics,0
1617,161,click,2025-09-16 20:54:00,Electronics,0
1618,16,purchase,2025-09-04 15:24:00,Food,435
1619,170,click,2025-09-22 11:29:00,Food,0
1620,108,view,2025-09-29 10:02:00,Food,0
1621,126,view,2025-09-17 16:54:00,Electronics,0
1622,194,view,2025-09-13 21:48:00,Electronics,0
1623,55,click,2025-09-25 01:40:00,Clothes,0
1624,170,view,2025-09-05 20:58:00,Food,0
1625,34,click,2025-09-08 09:01:00,Clothes,0
1626,158,view,2025-09-01 16:13:00,Food,0
1627,13,view,2025-09-28 08:23:00,Food,0
1628,141,view,2025-09-26 18:17:00,Clothes,0
1629,18,click,2025-09-24 18:45:00,Food,0
1630,160,view,2025-09-18 14:26:00,Food,0
1631,96,view,2025-09-28 20:17:00,Clothes,0
1632,123,view,2025-09-05 11:24:00,Food,0
1633,39,view,2025-09-18 06:41:00,Food,0
1634,46,view,2025-09-18 06:06:00,Food,0
1635,29,click,2025-09-08 22:06:00,Electronics,0
1636,190,view,2025-09-28 12:11:00,Electronics,0
1637,62,view,2025-09-18 15:59:00,Food,0
1638,185,click,2025-09-05 03:32:00,Clothes,0
1639,16,purchase,2025-09-27 07:13:00,Food,223
1640,184,click,2025-09-08 14:11:00,Clothes,0
1641,121,view,2025-09-06 08:22:00,Clothes,0
1642,10,click,2025-09-14 09:38:00,Electronics,0
1643,158,purchase,2025-09-15 23:00:00,Clothes,488
1644,153,click,2025-09-23 06:00:00,Electronics,0
1645,103,view,2025-09-22 12:40:00,Electronics,0
1646,84,view,2025-09-21 16:45:00,Electronics,0
1647,133,click,2025-09-02 19:19:00,Clothes,0
1648,65,view,2025-09-16 08:20:00,Food,0
1649,177,view,2025-09-22 04:29:00,Food,0
1650,3,click,2025-09-25 07:23:00,Food,0
1651,173,click,2025-09-14 07:43:00,Food,0
1652,142,view,2025-09-27 13:21:00,Clothes,0
1653,120,click,2025-09-01 00:18:00,Clothes,0
1654,158,view,2025-09-01 14:18:00,Electronics,0
1655,68,view,2025-09-19 01:12:00,Food,0
1656,146,click,2025-09-23 15:00:00,Food,0
1657,190,view,2025-09-04 17:40:00,Electronics,0
1658,37,view,2025-09-25 20:40:00,Food,0
1659,153,purchase,2025-09-14 03:15:00,Food,390
1660,176,view,2025-09-28 22:39:00,Electronics,0
1661,193,view,2025-09-27 00:47:00,Electronics,0
1662,181,purchase,2025-09-09 23:43:00,Clothes,414
1663,73,click,2025-09-27 03:11:00,Electronics,0
1664,143,click,2025-09-26 13:26:00,Clothes,0
1665,49,click,2025-09-14 01:56:00,Electronics,0
1666,121,view,2025-09-25 17:34:00,Electronics,0
1667,88,click,2025-09-29 08:32:00,Food,0
1668,196,view,2025-09-08 21:54:00,Clothes,0
1669,140,click,2025-09-05 14:22:00,Food,0
1670,187,view,2025-09-18 13:20:00,Food,0
1671,37,click,2025-09-09 04:22:00,Electronics,0
1672,61,view,2025-09-01 19:19:00,Clothes,0
1673,171,view,2025-09-04 05:06:00,Clothes,0
1674,124,click,2025-09-17 06:40:00,Electronics,0
1675,198,click,2025-09-26 08:10:00,Electronics,0
1676,39,click,2025-09-09 01:50:00,Electronics,0
1677,184,view,2025-09-05 13:49:00,Clothes,0
1678,63,view,2025-09-17 03:13:00,Food,0
1679,46,click,2025-09-25 07:31:00,Food,0
1680,88,click,2025-09-06 16:17:00,Clothes,0
1681,11,click,2025-09-24 23:28:00,Food,0
1682,62,purchase,2025-09-27 12:50:00,Clothes,462
1683,77,click,2025-09-19 07:32:00,Clothes,0
1684,153,view,2025-09-17 07:48:00,Electronics,0
1685,199,click,2025-09-11 09:25:00,Clothes,0
1686,52,purchase,2025-09-03 05:56:00,Clothes,211
1687,4,click,2025-09-11 20:11:00,Food,0
1688,59,click,2025-09-16 11:22:00,Food,0
1689,72,click,2025-09-29 11:23:00,Food,0
1690,148,view,2025-09-11 23:49:00,Electronics,0
1691,93,view,2025-09-07 00:40:00,Food,0
1692,63,view,2025-09-08 21:00:00,Clothes,0
1693,54,purchase,2025-09-22 14:13:00,Clothes,107
1694,117,click,2025-09-15 15:47:00,Food,0
1695,110,view,2025-09-07 08:28:00,Food,0
1696,74,purchase,2025-09-13 03:39:00,Clothes,37
1697,107,view,2025-09-13 14:45:00,Clothes,0
1698,57,view,2025-09-18 12:26:00,Electronics,0
1699,169,click,2025-09-13 16:20:00,Clothes,0
1700,3,click,2025-09-18 07:16:00,Clothes,0
1701,120,view,2025-09-22 04:00:00,Electronics,0
1702,6,view,2025-09-23 08:31:00,Clothes,0
1703,5,view,2025-09-07 15:06:00,Electronics,0
1704,5,view,2025-09-26 00:44:00,Food,0
1705,54,view,2025-09-16 05:21:00,Clothes,0
1706,47,view,2025-09-26 15:40:00,Food,0
1707,177,view,2025-09-09 21:56:00,Food,0
1708,9,view,2025-09-07 05:49:00,Food,0
1709,99,view,2025-09-10 13:00:00,Clothes,0
1710,20,view,2025-09-21 23:00:00,Food,0
1711,122,click,2025-09-10 02:22:00,Food,0
1712,61,click,2025-09-11 15:57:00,Electronics,0
1713,123,view,2025-09-22 00:15:00,Electronics,0
1714,163,view,2025-09-26 01:34:00,Clothes,0
1715,178,view,2025-09-18 12:21:00,Electronics,0
1716,82,view,2025-09-01 11:59:00,Electronics,0
1717,62,view,2025-09-13 10:26:00,Clothes,0
1718,145,view,2025-09-17 01:40:00,Food,0
1719,3,view,2025-09-01 17:49:00,Electronics,0
1720,160,click,2025-09-06 09:09:00,Clothes,0
1721,13,view,2025-09-09 23:35:00,Clothes,0
1722,120,view,2025-09-27 03:35:00,Clothes,0
1723,125,click,2025-09-22 08:00:00,Clothes,0
1724,89,view,2025-09-20 09:37:00,Electronics,0
1725,73,view,2025-09-13 21:00:00,Food,0
1726,68,view,2025-09-06 12:24:00,Electronics,0
1727,142,view,2025-09-09 20:27:00,Electronics,0
1728,101,click,2025-09-08 07:05:00,Clothes,0
1729,98,view,2025-09-09 02:57:00,Clothes,0
1730,11,view,2025-09-26 15:07:00,Food,0
1731,105,view,2025-09-11 13:41:00,Food,0
1732,184,view,2025-09-05 22:07:00,Food,0
1733,67,click,2025-09-15 21:42:00,Electronics,0
1734,123,click,2025-09-16 19:49:00,Clothes,0
1735,29,view,2025-09-24 04:40:00,Food,0
1736,137,view,2025-09-02 12:39:00,Food,0
1737,195,view,2025-09-16 02:17:00,Electronics,0
1738,153,click,2025-09-05 05:13:00,Food,0
1739,76,view,2025-09-12 15:04:00,Electronics,0
1740,170,view,2025-09-08 07:59:00,Food,0
1741,9,view,2025-09-23 16:55:00,Clothes,0
1742,40,view,2025-09-06 20:01:00,Food,0
1743,25,view,2025-09-09 02:19:00,Clothes,0
1744,5,view,2025-09-10 15:34:00,Clothes,0
1745,139,view,2025-09-21 06:00:00,Food,0
1746,187,view,2025-09-21 07:52:00,Clothes,0
1747,124,view,2025-09-18 00:32:00,Clothes,0
1748,38,click,2025-09-24 08:45:00,Clothes,0
1749,72,view,2025-09-15 16:59:00,Electronics,0
1750,133,view,2025-09-08 10:11:00,Food,0
1751,176,click,2025-09-12 04:30:00,Clothes,0
1752,90,view,2025-09-25 12:11:00,Electronics,0
1753,146,click,2025-09-21 17:25:00,Electronics,0
1754,198,click,2025-09-28 02:38:00,Electronics,0
1755,37,view,2025-09-18 08:07:00,Food,0
1756,60,purchase,2025-09-20 18:38:00,Electronics,334
1757,176,view,2025-09-04 12:48:00,Clothes,0
1758,28,view,2025-09-29 00:12:00,Food,0
1759,197,view,2025-09-05 21:46:00,Electronics,0
1760,81,view,2025-09-28 07:13:00,Clothes,0
1761,114,click,2025-09-02 14:41:00,Food,0
1762,40,click,2025-09-18 00:53:00,Food,0
1763,45,click,2025-09-18 00:29:00,Electronics,0
1764,62,purchase,2025-09-29 12:58:00,Food,97
1765,93,click,2025-09-06 18:14:00,Food,0
1766,115,click,2025-09-27 11:01:00,Clothes,0
1767,186,view,2025-09-18 09:39:00,Food,0
1768,67,view,2025-09-22 16:48:00,Electronics,0
1769,56,view,2025-09-29 05:06:00,Clothes,0
1770,40,click,2025-09-15 09:03:00,Clothes,0
1771,98,view,2025-09-27 11:57:00,Electronics,0
1772,40,view,2025-09-03 05:25:00,Clothes,0
1773,91,view,2025-09-25 06:09:00,Food,0
1774,33,view,2025-09-13 09:28:00,Electronics,0
1775,6,view,2025-09-24 04:51:00,Clothes,0
1776,147,view,2025-09-11 09:46:00,Food,0
1777,80,click,2025-09-09 01:48:00,Clothes,0
1778,168,view,2025-09-27 11:19:00,Electronics,0
1779,92,click,2025-09-04 03:53:00,Electronics,0
1780,97,view,2025-09-05 12:38:00,Electronics,0
1781,59,view,2025-09-27 17:31:00,Electronics,0
1782,59,view,2025-09-06 12:26:00,Electronics,0
1783,48,view,2025-09-01 10:10:00,Electronics,0
1784,169,view,2025-09-03 23:42:00,Food,0
1785,13,view,2025-09-24 19:51:00,Food,0
1786,107,view,2025-09-24 18:34:00,Clothes,0
1787,45,view,2025-09-11 04:16:00,Clothes,0
1788,89,view,2025-09-28 02:04:00,Food,0
1789,181,click,2025-09-13 22:56:00,Food,0
1790,170,click,2025-09-04 03:36:00,Food,0
1791,100,view,2025-09-14 18:56:00,Clothes,0
1792,191,purchase,2025-09-26 06:50:00,Electronics,473
1793,155,view,2025-09-12 10:07:00,Electronics,0
1794,166,click,2025-09-24 03:27:00,Electronics,0
1795,188,click,2025-09-24 23:01:00,Electronics,0
1796,7,click,2025-09-07 03:41:00,Clothes,0
1797,133,view,2025-09-15 01:58:00,Food,0
1798,45,view,2025-09-02 01:42:00,Food,0
1799,58,view,2025-09-02 16:15:00,Clothes,0
1800,31,view,2025-09-09 23:05:00,Food,0
1801,23,view,2025-09-16 00:01:00,Clothes,0
1802,170,view,2025-09-27 11:55:00,Clothes,0
1803,138,view,2025-09-15 23:23:00,Clothes,0
1804,160,view,2025-09-29 10:35:00,Electronics,0
1805,107,click,2025-09-05 14:43:00,Clothes,0
1806,181,click,2025-09-17 16:44:00,Food,0
1807,158,purchase,2025-09-08 19:26:00,Clothes,408
1808,39,view,2025-09-02 16:58:00,Clothes,0
1809,159,click,2025-09-05 04:28:00,Food,0
1810,82,click,2025-09-27 12:55:00,Food,0
1811,100,view,2025-09-25 02:36:00,Clothes,0
1812,2,view,2025-09-05 09:06:00,Electronics,0
1813,77,purchase,2025-09-29 11:39:00,Clothes,444
1814,12,view,2025-09-29 09:00:00,Electronics,0
1815,39,view,2025-09-20 05:18:00,Electronics,0
1816,194,view,2025-09-18 07:08:00,Food,0
1817,13,view,2025-09-09 14:03:00,Clothes,0
1818,46,click,2025-09-10 18:26:00,Clothes,0
1819,155,click,2025-09-23 17:11:00,Food,0
1820,113,view,2025-09-01 03:09:00,Clothes,0
1821,17,view,2025-09-09 03:52:00,Clothes,0
1822,104,view,2025-09-06 04:42:00,Food,0
1823,98,view,2025-09-12 13:59:00,Electronics,0
1824,188,view,2025-09-18 01:12:00,Electronics,0
1825,192,click,2025-09-01 13:19:00,Electronics,0
1826,88,view,2025-09-18 15:01:00,Food,0
1827,109,view,2025-09-07 21:34:00,Electronics,0
1828,163,click,2025-09-14 06:04:00,Food,0
1829,70,view,2025-09-29 20:36:00,Food,0
1830,158,click,2025-09-07 21:09:00,Electronics,0
1831,199,click,2025-09-19 00:11:00,Clothes,0
1832,74,click,2025-09-18 23:08:00,Clothes,0
1833,63,view,2025-09-10 14:46:00,Clothes,0
1834,156,view,2025-09-16 10:57:00,Food,0
1835,60,view,2025-09-20 10:53:00,Clothes,0
1836,79,view,2025-09-27 00:42:00,Clothes,0
1837,37,click,2025-09-16 21:15:00,Clothes,0
1838,22,click,2025-09-18 03:57:00,Clothes,0
1839,196,click,2025-09-08 22:08:00,Electronics,0
1840,148,purchase,2025-09-25 17:27:00,Clothes,34
1841,96,click,2025-09-26 04:41:00,Clothes,0
1842,68,view,2025-09-19 23:26:00,Electronics,0
1843,192,view,2025-09-10 10:41:00,Clothes,0
1844,17,click,2025-09-01 18:55:00,Food,0
1845,12,view,2025-09-16 19:01:00,Food,0
1846,150,view,2025-09-09 06:33:00,Clothes,0
1847,145,view,2025-09-08 00:21:00,Food,0
1848,138,click,2025-09-13 22:31:00,Clothes,0
1849,118,view,2025-09-05 13:08:00,Food,0
1850,193,click,2025-09-26 21:24:00,Food,0
1851,22,click,2025-09-26 14:30:00,Clothes,0
1852,120,view,2025-09-19 21:35:00,Electronics,0
1853,50,view,2025-09-26 21:19:00,Clothes,0
1854,14,view,2025-09-14 08:15:00,Electronics,0
1855,192,click,2025-09-18 18:22:00,Electronics,0
1856,175,click,2025-09-10 17:44:00,Food,0
1857,29,click,2025-09-08 22:13:00,Food,0
1858,164,view,2025-09-12 07:59:00,Electronics,0
1859,180,view,2025-09-14 12:06:00,Electronics,0
1860,125,view,2025-09-29 07:03:00,Clothes,0
1861,7,click,2025-09-23 05:56:00,Electronics,0
1862,29,view,2025-09-09 18:21:00,Food,0
1863,139,view,2025-09-08 07:11:00,Food,0
1864,33,view,2025-09-14 20:03:00,Clothes,0
1865,134,view,2025-09-08 07:58:00,Clothes,0
1866,111,view,2025-09-23 09:15:00,Food,0
